Molecule ChEMBL ID,Smiles,pChEMBL Value
CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,6.24
CHEMBL3955720,N#CCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.57
CHEMBL3975088,O=S(=O)(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,6.13
CHEMBL3926894,OC(CN[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)(c1cccnc1)C(F)(F)F,6.75
CHEMBL4580985,Cn1cc(Nc2ncc(F)c(N3C[C@H]4CC[C@H](C3)N4C(=O)C3CC3)n2)cn1,5.54
CHEMBL4647966,CCc1[nH]nc2[nH]c(=O)cc(C3CCCCC3)c12,5.8
CHEMBL4636507,Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(C)(C)CC4)CC3)c12,7.24
CHEMBL4634289,Cc1[nH]nc2[nH]c(=O)cc([C@@H]3C[C@@H]4C[C@H]3C[C@@H]4CC#N)c12,6.66
CHEMBL3925083,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)NC2CCC2)CC1,6.13
CHEMBL3985603,O=C(NCC(F)(F)F)C1CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.06
CHEMBL3948691,Cc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)o1,6.55
CHEMBL3703488,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(OCC(F)(F)F)c3)c12,8.46
CHEMBL4175555,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)Nc5ccc(/C=C/C(=O)NO)cc5)CC4)cc3)n2)cc1,6.92
CHEMBL4641565,O=C(Nc1nc2cccc(C3=CCN(C(=O)C4CC4(F)F)CC3)n2n1)C1CC1,5.62
CHEMBL3911874,Cc1ccccc1-c1nnn2cnc3[nH]ccc3c12,6.58
CHEMBL4460560,C=CC(=O)N1CCCC(n2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)C1,7.39
CHEMBL4554776,C=CC(=O)N1CCCC(n2nc(I)c3c(N)ncnc32)C1,7.66
CHEMBL4644838,CN(c1c(C(N)=O)cnc2[nH]ncc12)C1CCCCC1,5.52
CHEMBL4646256,CC1CCCN1c1nc(Nc2ccc(C(N)=O)cc2)ncc1C(F)(F)F,7.75
CHEMBL3652291,Cc1nnc(C2CCCN(S(=O)(=O)C[C@H]3CC[C@H](N(C)c4ncnc5[nH]ccc45)CC3)C2)o1,6.68
CHEMBL3694593,Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)NC2,6.94
CHEMBL3644965,CS(=O)(=O)c1ccc(Oc2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,5.0
CHEMBL4642642,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)COB4O)ncc2C(F)(F)F)c1,9.4
CHEMBL3666888,C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cncc4ccccc34)cc12,7.33
CHEMBL3671798,C[C@]1(O)CC[C@@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC1,7.77
CHEMBL3671812,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc5ncccc45)cc23)CC[C@]1(C)N,7.86
CHEMBL3671813,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncc(C(=O)O)c4)cc23)CC[C@]1(C)N,7.82
CHEMBL3671815,COc1cncc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)c1,8.26
CHEMBL3671821,C[C@]1(O)CCCC[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,8.29
CHEMBL3672465,CC[C@H]1CN(C(=O)OC(C)(C)C)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cc(C)no3)cc12,9.3
CHEMBL3642286,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCC(N6CCOCC6)CC5)cc4)nc23)cc1,7.22
CHEMBL3644621,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(S(=O)(=O)c3ccc(N5CCOCC5)nc3)C4)n[nH]c2c1,8.89
CHEMBL3969473,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1,6.82
CHEMBL3644628,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(Cl)cn3)C4)n[nH]c2c1,9.0
CHEMBL4110614,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,5.04
CHEMBL3644623,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cc(C#N)ccn3)CC4)n[nH]c2c1,8.72
CHEMBL3672457,CNC(=O)c1ccc(-c2cc3c(N[C@@H]4CN(C(=O)OC)C[C@@H]4C)c(C(N)=O)cnn3c2)cn1,8.12
CHEMBL3984793,CN(c1ccc(C(=O)N[C@H](CO)c2ccccc2)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL3973848,Cc1cc(Cl)nc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1C#N,9.26
CHEMBL3949963,CN(c1nc(Cl)nc2ccccc12)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL3914739,CN(c1cncc(-n2ccnc2)n1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL3920581,CN(c1ccccn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL4520559,COc1c[nH]c(=O)c(Nc2ncc3[nH]c(=O)n([C@@H]4CCOc5c(F)cccc54)c3n2)c1,7.8
CHEMBL4850588,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3Cl)n2)cc1,7.36
CHEMBL4129943,N#CCCc1cccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)c1,6.3
CHEMBL4237788,COCCn1cc(-c2nn(CC3CCN(C(=O)CC#N)CC3)c3ncnc(N)c23)cn1,6.5
CHEMBL4245728,COCCn1cc(-c2nn(C3CCN(C(=O)CC#N)CC3)c3ncnc(N)c23)cn1,6.43
CHEMBL4782814,Cc1cc(Nc2cc3ncccc3c(N[C@H]3CC[C@@H]4C[C@H](C3)N4CCC#N)n2)n[nH]1,6.0
CHEMBL4777577,CNC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(Cc2ccc(Cl)cc2)[C@@H](C)C1,7.61
CHEMBL4747742,CNC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(Cc2cccc(OC)c2)C[C@@H]1F,7.05
CHEMBL221029,C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,7.68
CHEMBL3335682,CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,7.7
CHEMBL3983447,Fc1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.39
CHEMBL3907503,C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,6.15
CHEMBL4437684,C=CC(=O)N1CCC(Cn2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)CC1,6.13
CHEMBL4564903,C=CC(=O)N1CCC(n2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)C1,6.58
CHEMBL4526982,C=CC(=O)N1CCC(Cn2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)CC1,6.08
CHEMBL4576447,C=CC(=O)Nc1cccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)c1,6.4
CHEMBL3593771,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,8.89
CHEMBL3915844,CC1CCN(C(=O)CC#N)CC1c1nnn2cnc3[nH]ccc3c12,6.4
CHEMBL3983078,c1cc2c(ncn3nnc(C4CCN(Cc5cncs5)CC4)c23)[nH]1,7.38
CHEMBL3892296,CC(=O)OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.32
CHEMBL3894474,N#CCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.7
CHEMBL3895546,F[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.08
CHEMBL3891947,Cc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)s1,6.55
CHEMBL4642137,N#CCNC(=O)c1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,5.95
CHEMBL4161110,C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)c1,6.65
CHEMBL4129794,CN(C)C(=O)CCc1cccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)c1,6.17
CHEMBL4634433,C[C@@H]1[C@@H]2CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@]12NC(=O)[C@@H]1C[C@H]1C#N,6.59
CHEMBL4237800,Cc1c(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1cnc2ccccc2c1=O,4.82
CHEMBL4104931,CCCc1cc(O)ccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,6.78
CHEMBL4086057,CCc1cc(O)ccc1-c1ccc2c(-c3ncc[nH]3)n[nH]c2c1,9.1
CHEMBL4101534,CCc1cc(O)ccc1-c1ccc2c(C(=O)Nc3ccc(C)nc3)n[nH]c2c1,6.38
CHEMBL3980515,COc1ccc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)cn1,8.52
CHEMBL3980081,Cc1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)ccn1,8.74
CHEMBL3890332,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc4ncccc4c3)nc12,8.96
CHEMBL3899917,Cn1ncc2cc(-c3cn4ncc(C(N)=O)c(N[C@@H]5CN(C(=O)C6(C#N)CC6)C[C@@H]5CF)c4n3)ccc21,8.82
CHEMBL4173695,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccsc5)cc4c32)ccc1C,7.41
CHEMBL3902542,CN(c1ccc(C(=O)NC2CC2)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL3967688,CN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.55
CHEMBL3966746,CSCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.27
CHEMBL4759666,CNC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2cccc(Cl)c2)CC1,7.2
CHEMBL3622138,CNc1nc2c(cc(-c3nnnn3C3CC3)n2C[C@H](O)CO)c2c1ncn2C,6.7
CHEMBL3622131,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(NCCCOC)nc21,5.85
CHEMBL3593590,N#CCC(=O)N1CCC[C@@H](n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.55
CHEMBL3593588,CS(=O)(=O)N1CCC[C@@H](n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.2
CHEMBL3593581,CC1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.68
CHEMBL3593776,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nn1,8.92
CHEMBL3593770,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cc1,8.47
CHEMBL3652292,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCCC(O)(COc3cccc(F)c3)C2)CC1,6.31
CHEMBL3644633,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3cccc(O)c3)C4)n[nH]c2c1,8.25
CHEMBL3644635,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3cccc(OC)c3)C4)n[nH]c2c1,8.59
CHEMBL3667459,NC(=O)c1cnn2cc(-c3ccccc3F)cc2c1NC1CCOCC1,7.4
CHEMBL3672470,COc1ccc(-c2cc3c(N[C@H]4CN(C(=O)CC#N)C[C@H]4C)c(C(N)=O)cnn3c2)cn1,6.88
CHEMBL3644625,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccsn3)CC4)n[nH]c2c1,9.0
CHEMBL4165506,Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1Nc1cccc(CO)c1,4.69
CHEMBL3689534,COCCC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,6.92
CHEMBL3642320,COc1ccc(Nc2nc3cccc(-c4ccc(S(C)(=O)=O)cc4)n3n2)cc1,7.19
CHEMBL3652387,COC(=O)NC1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,6.42
CHEMBL3642338,CN1CCN(c2cccc(Nc3nc4c(Nc5cccnc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,5.99
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,5.89
CHEMBL4556768,C=CC(=O)Nc1cccc(CNc2cc(Nc3ccc(F)cc3)ncn2)c1,6.23
CHEMBL4528217,CCC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,6.56
CHEMBL3954540,CN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,7.85
CHEMBL3892444,CN(CC(F)(F)F)C[C@H]1CC[C@H](N2CN(C)C(=O)c3cnc4[nH]ccc4c32)CC1,8.05
CHEMBL3911589,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)CN1C1CC1,7.75
CHEMBL3903817,CN1CN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,7.66
CHEMBL3907106,CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.14
CHEMBL5193728,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.8
CHEMBL4535276,O=C(C1CC1)N1[C@@H]2CC[C@@H]1CN(c1nc(Nc3cnn(CCO)c3)ncc1F)C2,5.6
CHEMBL4087076,CC(C)c1cc(O)ccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,6.53
CHEMBL4791733,N#CC[C@]1(n2cc(-c3nc(-c4cc[nH]n4)cn4nccc34)cn2)C[C@@H](C#N)C1,5.35
CHEMBL3906967,OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.72
CHEMBL3919463,CN1CN([C@H]2CC[C@H](CNS(C)(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,8.05
CHEMBL3963480,CC(C)(O)c1cn(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)nn1,6.23
CHEMBL4438810,COCCn1c(=O)n(C2CCOCC2)c2nc(-c3cnc4ccc(C#N)cn34)ncc21,7.33
CHEMBL4761545,C=CC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,6.74
CHEMBL4780984,C=CC(=O)Nc1ccc(-c2ccnc(Nc3cnn(CCOC)c3)n2)cc1,8.04
CHEMBL4753620,Cn1cc(Nc2cc(-c3cccc(NC(=O)CC#N)c3)ncn2)cn1,6.84
CHEMBL4778980,C/C=C/C(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,7.46
CHEMBL4795109,C/C=C/C(=O)NCC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,6.43
CHEMBL4744519,COCCn1cc(Nc2nccc(-c3ccc(NC(=O)CC#N)cc3)n2)cn1,7.62
CHEMBL4750184,C/C=C/C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,8.21
CHEMBL4741903,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,5.17
CHEMBL4756788,CNC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2ccccc2OC)CC1,6.52
CHEMBL4779060,CNC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(Cc2cccc(Cl)c2)[C@H](C)C1,7.44
CHEMBL4872684,CCOC(C)n1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2C)cn1,6.29
CHEMBL234086,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CC(O)C3,6.85
CHEMBL397664,O=C1NCc2c1c1c3cc(Br)ccc3n3c1c1c2c2ccccc2n1CC(CO)C3,7.63
CHEMBL3955757,C=CCN(C1CCCC1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.26
CHEMBL3976708,COC(=O)c1ccc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc1,9.26
CHEMBL240431,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3nccc(NCCN4CCNCC4)c23)cc1,6.96
CHEMBL4096219,CCc1cc(O)ccc1-c1ccc2c(C(N)=O)n[nH]c2c1,8.37
CHEMBL3644622,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(S(=O)(=O)c3ccc(Oc5ccccc5)nc3)C4)n[nH]c2c1,8.82
CHEMBL3667472,C[C@@H]1[C@H]2CN(S(C)(=O)=O)C[C@H]2C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3nnn(C)n3)cc12,9.4
CHEMBL3667477,CCC(=O)N1C[C@H]2C[C@@H](Nc3c(C(N)=O)cnn4cc(-c5ccc(F)nc5)cc34)[C@H](C)[C@H]2C1,8.85
CHEMBL3693630,c1ccc(CN2CCCC23CCN(c2ncnc4[nH]ccc24)C3)cc1,6.26
CHEMBL3693598,CC(=O)OCC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,6.64
CHEMBL3693604,N#CCC(=O)N1CCC12CCCCN(c1ncnc3[nH]ccc13)C2,7.43
CHEMBL3693611,N#Cc1ccc(C(=O)N2CCCC23CCN(c2ncnc4[nH]ccc24)C3)cc1,6.72
CHEMBL3957838,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)CN1CC(F)(F)F,7.48
CHEMBL3985528,N#CCN1CN([C@H]2CC[C@H](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,7.41
CHEMBL3932070,CN1CN([C@H]2CC[C@H](CNC3(C#N)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,7.23
CHEMBL3981841,N#CCCCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.2
CHEMBL3947242,CN1CN([C@H]2CC[C@H](CNS(=O)(=O)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,8.27
CHEMBL2325900,CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C1CC1,8.07
CHEMBL3645038,CCOc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,5.84
CHEMBL3665137,CCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.71
CHEMBL3703496,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(Cl)c3)c12,8.08
CHEMBL3703494,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(CO)c(N)c3)c12,8.08
CHEMBL4643358,N#CCC(=O)N1CCCC2CN(c3ncnc4[nH]ccc34)CC21,6.7
CHEMBL3969009,CN(C(=O)CC#N)C1CCCN(c2ncnc3[nH]ccc23)C1,6.52
CHEMBL2035183,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1,6.19
CHEMBL3622150,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)[nH]n3)nc21,7.06
CHEMBL3622147,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)n(C)n3)nc21,5.42
CHEMBL3622144,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C(=O)NC)c(C)s3)nc21,7.31
CHEMBL3359912,CC1(C)[C@@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,7.8
CHEMBL4562744,CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(OC4CCOCC4)c23)n1,6.73
CHEMBL3912192,FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.66
CHEMBL3908624,CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.28
CHEMBL4241916,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1C[C@H]2CC[C@@H]1C2,8.49
CHEMBL3964283,CN(C)C(=O)/C(C#N)=C/c1ccc(Oc2cnc3[nH]ccc3n2)cc1,6.5
CHEMBL3902997,CC(C)C(=O)c1c[nH]c2ncc(-c3cccc(/C=C(\C#N)C(=O)N(C)C)c3)nc12,6.72
CHEMBL3645091,FC(F)COc1ccc(C(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.0
CHEMBL4063870,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccncc4)cc23)CC[C@]1(C)N,8.17
CHEMBL3651015,C=C(F)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,10.62
CHEMBL3652289,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCCC(C(=O)O)C2)CC1,7.13
CHEMBL3666883,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(NS(=O)(=O)c4ccccc4)cc23)CC[C@@]1(C)O,7.66
CHEMBL3666890,C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cccc(C(N)=O)c3)cc12,9.3
CHEMBL3671800,Cc1cccc(C)c1-c1cc2c(NC3C4CC5CC3CC(O)(C5)C4)c(C(N)=O)cnn2c1,6.28
CHEMBL3671816,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@@]1(C)O,9.7
CHEMBL3671823,C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cc(N3CCOC3=O)cc12,8.17
CHEMBL3671831,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)nc4)cc23)CC[C@]1(C)C(N)=O,9.0
CHEMBL2035049,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,5.94
CHEMBL4639739,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,6.35
CHEMBL4159628,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccoc5)cc4c32)ccc1C,7.76
CHEMBL4162994,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccccc5)cc4c32)ccc1C,7.6
CHEMBL3814195,NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,4.84
CHEMBL3642270,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,6.74
CHEMBL3764167,CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,7.28
CHEMBL3645043,CC(C)Oc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,5.49
CHEMBL3665193,COCCNc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)n1,10.97
CHEMBL3642339,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,7.52
CHEMBL3665197,COC1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(N[C@H]3CCCN(S(C)(=O)=O)C3)n2)CC1,10.52
CHEMBL3651011,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)cnc1OC,9.17
CHEMBL3652402,C[C@@H]1C[C@@H](CS(=O)(=O)N2CC[C@H](CO)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,10.38
CHEMBL3645094,COc1ccccc1CNc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12,6.81
CHEMBL3642387,CN1Cc2ccc(Nc3nc4c(NCc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2C1,6.51
CHEMBL3601228,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)c(Cl)c3)ncc2Cl)c1,8.7
CHEMBL3601106,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C(F)F)c3)ncc2Cl)c1,8.85
CHEMBL3601110,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CC(=O)NCC(F)(F)F)c3)ncc2Cl)c1,9.3
CHEMBL3601122,CCC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,6.41
CHEMBL3601704,C=CC(=O)Nc1ccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,7.08
CHEMBL3601708,C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)cc1,8.89
CHEMBL3601720,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCNCC4)cc3OC)ncc2C2CC2)c1,6.66
CHEMBL3601721,C=CC(=O)Nc1cccc(CNc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,6.65
CHEMBL3601861,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3[nH]ccc23)c1,5.57
CHEMBL3644618,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(F)cc3)C4)n[nH]c2c1,8.77
CHEMBL3589327,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(CN5CCOCC5)c(Cl)c4)cc23)CC1,6.62
CHEMBL3589164,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.86
CHEMBL3589175,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)c1,6.71
